"","SRR3216048","SRR3216049","SRR3216051","SRR3216052","SRR3216053","SRR3216054","SRR3216055","SRR3216056"
"MAFK",8.7510902727382,9.6078107380386,9.08918485883071,8.72248319551852,9.44697254346749,9.03140900121239,9.59566508055937,8.85840013435337
"ARMH1",5.04412226460582,5.2286841700829,5.64865132926025,5.24474497087439,4.7128657377721,4.93123230963083,5.17210162219783,5.05177844834749
"ZNF43",8.63195417672447,8.9759276150963,8.87349418470051,8.74051421143738,8.77505423569037,8.56987725353712,8.92387386546103,8.86942114262183
"GPN1",8.59648621906637,8.48932014000631,7.97234972337582,8.3659978006232,8.48402401953009,8.55435557131295,8.34959618725249,8.41482492689037
"PLN",4.93339919061041,5.04799062393537,5.12494547146695,4.69898113586104,5.53903202365639,4.85868325378738,4.94382840984091,5.10242096294115
"C2CD4A",12.0579783497227,12.1498531276421,10.7315945637682,10.2457976243049,12.2437829243551,12.4685636312563,12.0995403812828,11.1333491825463
"ZNF28",9.26975605122745,9.62033511334209,9.26041048117503,9.43264874873668,9.54241498689345,9.28963257403561,9.70413146384849,9.78476764111661
"ITGBL1",6.23735162481695,5.73756805487843,6.47028116763037,6.976274732004,6.23797584891184,6.78553801384591,6.25358972538762,6.12228009158373
"ZNF511",7.46263817653978,7.21507945188128,7.10286115077032,6.81918518846036,7.45338134652943,7.36586933101439,7.23158549007291,7.31329992514493
"ZNF627",8.52624317575196,8.52978329899758,8.29522566440718,8.42967614050371,8.54541956448193,8.39787878430785,8.44706774583336,8.43353096319734
"KCNRG",5.96388209921474,5.95504133810757,6.11188991900211,5.9818595651521,5.61565028768155,6.17877185659793,5.69454554606272,6.17963830448464
"WDHD1",7.26964380448354,7.30155546784521,7.00008917015255,6.92586329400069,7.07503881020532,6.79905794755473,7.16922609074931,7.13075647336203
"ZNF789",7.46263817653978,7.43166896256455,7.67517370562561,7.7546453455853,7.27687637714971,7.16371829405193,7.33447753950975,7.46027955153091
"CTNND1",12.097654825118,12.4408184003649,12.3632253002905,12.7119620569221,12.182085653786,12.2721567537512,12.3140332258501,12.4862872468934
"DDX39B",11.3646979347769,11.1852621783939,11.3096999392158,11.2809760335479,11.3998157630878,11.2316743468374,11.2029485973913,10.9761169805426
"SH2D1B",6.56326508482507,8.08060134712944,6.34702479577182,8.06142636806062,6.93563533242736,6.43066832559906,7.13697606915261,6.71150493510473
"ARC",5.09439735961729,5.2286841700829,4.45488492573778,4.79333332812867,4.44626023015541,5.68856072055392,5.13099963805293,4.87787898653054
"NUDT16",9.36852801282334,9.75893738253407,9.6738401986995,11.5388109897255,9.02931007548657,9.18529830634739,9.99554591955585,10.3202473973302
"TLK1",9.53597109253312,9.62448583740351,9.64898138442007,9.709970350961,9.73323739877675,9.52849709893503,9.72434349776239,9.8347778807792
"LRBA",11.755328452271,11.9319914482159,11.9021543271485,12.3710764643537,11.7546290480429,11.8275352797802,11.8508652694692,12.2908585359134
"APRG1",6.44829637543249,6.44560101843975,6.7203880600877,7.1174130862258,6.68814821533401,6.56488363782038,6.71097377009304,6.98408810803615
"MMP17",6.47797277441067,5.73756805487843,6.11188991900211,6.15235769761313,6.46316056328591,6.59645082278935,5.9955691766824,6.21651046308618
"BAZ1A",10.181449374364,10.1557953904017,9.88548710733533,9.95946385598244,10.2769046433546,10.4025241939371,10.3409132479198,10.2184516072165
"COPS8",9.17685537483535,8.94968318894288,8.65760348018655,8.62489361238099,8.89100862786832,8.95374482774933,8.87886246003289,8.84729405955359
"CCDC69",7.4841228596354,6.97223469736477,7.33099262726368,7.22504813454364,7.2663921525636,7.4186781390448,7.41036636653778,6.86577899378185
"MDM4",10.6313289859165,10.4770366234795,10.9051556980987,10.6763691193346,10.6893368007847,10.8015436410435,10.7058941303148,10.6149341401805
"RYR2",7.41120213924375,7.46940924380745,8.08825386285588,7.60438847441646,7.55132131481232,7.13231246272631,7.21625311272847,6.87696125709755
"ZNF534",4.4050089491371,4.45017764913692,5.05986381980838,4.43811816822074,4.44626023015541,4.43021410801466,4.38776386084154,4.64701009596426
"KLHL9",10.1792751027001,10.216158598233,10.0272475263257,10.1371716017143,10.1781064391428,10.3109894394406,10.2583215506979,10.1636083125249
"NCOA6",9.59753008103593,10.1195027498261,9.94625637043036,9.83257141960491,10.3075465092321,10.0152678670389,10.0284268030078,9.75242084894467
"STK39",8.62557021343715,9.02388233010627,8.91582371670645,9.6860072680582,8.56248980708718,8.89953842712289,9.07432978236466,9.37946425099913
"C6orf89",10.4164951179548,10.5431884675749,10.7962064936457,10.7403974883718,10.5457227126352,10.5416116196595,10.5755266240302,10.7363984600763
"CALM1",11.3656541930144,11.5796842861518,11.2769609404083,11.5418940588093,11.5191499941629,11.5960598529687,11.5239379802022,11.379377037717
"TAFA2",5.64121623121382,6.36527039646001,6.8149770354112,6.40074272603392,6.16921829834183,6.4129064482647,6.29955078057855,6.19820532747725
"SKIC3",11.1996885717113,11.0991841512656,11.0811107643802,11.3138127518362,11.1094163301377,11.0728938616462,11.1551266460588,11.4225199503295
"TUSC1",7.14878236549048,7.08675482532968,6.91771006996162,6.96384220357382,7.20179193825161,7.39252027889031,6.96353249738057,7.14919988879726
"PAPSS2",8.93778716086055,7.85798555803562,7.60750555938545,6.65755598222693,8.45231326296874,8.53075406122897,7.92810085097851,7.16740390167523
"SLC9A6",8.12096892276672,8.10465188400358,8.06957678977251,8.1178205939539,8.14155738377752,8.25143695288278,7.87580873085733,8.30124198356651
"FAN1",9.11445606330432,9.24227486159878,9.63638933874613,9.50186958723817,9.09816952216884,8.91783501502645,9.04461267651555,9.34239600181088
"ABCA4",6.10791598996604,4.90198854067047,5.24256266185646,4.58621499314465,5.16129524289245,5.1695781948637,5.08792726371927,5.10242096294115
"MT-ND6",8.19625548611647,8.04375047814225,7.6161422867841,7.00081155123339,8.31796453666118,8.59664320602436,7.84645750335967,6.97373952957882
"IPO9",9.7822481095837,9.56741661698222,9.76534838686064,9.68042029271173,9.63394449417354,9.67183782661516,9.4988524282916,9.39859742995325
"CEP290",10.2019430801448,9.95128800123869,10.3266198785036,9.94555879540094,9.98782000543384,10.0024783498063,10.1439553655369,10.0289427624015
"MT-CO2",13.765551437165,14.7240634356618,13.3652957727321,13.9640555422437,14.5515511824767,14.268629320469,14.1091856717488,13.7707892222292
"GLMP",8.15244985301631,8.56048518124702,8.21824770522552,8.53267022529761,8.27714989479669,8.19743382326315,8.29645657055907,8.30937059913866
"TOGARAM1",9.57123199307759,9.4876294278721,9.52694384774931,9.58396703311016,9.25322637905187,9.52253567227756,9.40678740584433,9.55001263455691
"DLL1",7.49121264082235,7.07448445751969,7.6161422867841,7.03682532813456,7.35805659623614,7.9103214548163,7.6221092855434,7.2635159237794
"ANKRD13B",8.41213143491575,8.08665196446584,8.92621438075938,8.32351750477575,8.71528111882074,8.3715352656067,8.17996947168972,8.38822011391175
"ECI2",8.67277290034757,8.94636873227982,8.95017145502347,10.3573515379096,8.41988640664795,8.60796346915403,8.67496143412847,10.0484490569691
"UNC13B",10.0790429678486,10.4504036887051,9.89960475743474,10.6461247513367,10.4573946065125,10.1030842295773,10.0711331881489,10.0760349878473
"MT-CYB",13.5133539468072,14.8222622161232,13.500645181293,13.9140716234597,14.8029469001893,14.3171946430595,14.1079687216378,13.7236148141649
"LDB1",9.20706963569263,9.73610363901196,10.0012983529426,10.0401906383009,9.30732360520661,9.58106853693971,9.41011932960262,9.72843149627588
"PPP1R14C",6.93488988526481,6.53967763928062,5.82339262677945,5.92858480776001,6.68814821533401,7.05617192721178,6.89733908309109,5.49940889581461
"CTR9",9.78368023200071,9.76834572287883,9.33505801867696,9.46983586813957,9.82612961595881,9.9412465224148,9.74822970118661,9.61524663820166
"SMOC1",4.87151524899425,4.71954271454748,5.88671378545633,5.29383073203326,4.44626023015541,5.68856072055392,4.69459307014803,4.94023158595261
"MSRB1",7.6260410365712,8.04995856092807,7.07786810867463,7.34419965457114,8.25103805069075,7.80897496825223,7.88545989852311,7.4821521713147
"ZNF652",10.7843470221882,11.2130796848724,11.513870420683,12.3154139517505,10.7018852272734,10.8080903308603,11.3084315333855,12.2310463243629
"SMURF1",9.08221227922553,9.30052235675824,9.3835949500578,9.07193960472325,9.44007181714607,9.23476730255863,9.58391321473537,8.94689487077741
"SLC5A3",10.5470038279326,10.0486964673789,10.6431297960794,10.1879214227053,10.8208229078791,10.4855345606154,10.3914941180086,10.2387571254001
"MTCO3P12",5.96388209921474,6.44560101843975,5.24256266185646,5.78431888455646,6.07144152597587,6.11302644431738,6.12245550983255,6.08256624526659
"GPATCH3",7.07473756236393,6.94545507968293,6.79965687976513,6.79117722893331,6.89506006780361,7.01072511637035,7.03551520971147,6.82012293865408
"CDC42BPB",11.2759301973517,11.3627672955945,11.2667884236949,10.9629768818055,11.4487402772761,11.5993659747122,11.4298753273983,11.0414454947018
"PLXNB3",4.87151524899425,4.97832544731037,5.18561049798955,4.79333332812867,4.80924439751518,4.93123230963083,4.69459307014803,5.15030917362567
"OXCT2",5.38572886680774,4.97832544731037,4.98940233984402,5.5843376744595,5.2698378466185,4.57512059495098,5.61878312422978,5.35885652377236
"RPL10A",12.5979278838689,12.2265733353623,11.9423347135293,12.1582208437881,12.2305207102659,12.5292518309771,12.2702701996965,12.1744826321287
"COLGALT2",5.48866507912907,5.89676340065304,5.34734340532619,5.5473281796165,4.7128657377721,5.1695781948637,5.21145180843092,5.7360182272111
"EPS8L3",5.82561164974967,5.8037931054416,5.57065352189641,5.24474497087439,5.78743084369178,6.58075911154101,5.9955691766824,5.43146313135577
"EGFL6",5.66940323561509,5.83558113895479,5.88671378545633,6.17495924368461,5.49864667891553,5.71992340966781,5.87555449943796,5.76245649457725
"MT-ND2",12.018092265044,12.9139494637757,11.9453142362623,12.1008429912568,13.2081395686277,12.7388460768146,12.5468336872149,11.8439896979779
"RCSD1",7.51227169900897,6.83284752156304,7.21012130874687,7.31534255604643,7.33819518955542,7.10018670007499,7.14510836270741,7.34553897345416
"RASSF9",6.10791598996604,5.83558113895479,6.00434522940517,5.84409498866103,5.65209809812858,5.99531804679725,6.35843823580209,5.70897374813787
"FAM169A",7.50528670781431,8.82166017155663,9.06117895749304,10.4089257987326,7.42545226223545,7.50253671484874,8.92620433472814,9.74047607321956
"ZNF830",7.49826713841224,7.72438899771465,7.54553207446941,7.74749741708634,7.56842428092824,8.03328376768396,7.87580873085733,7.75751054910027
"GRIN3A",4.93339919061041,4.90198854067047,5.24256266185646,4.94989986190354,4.44626023015541,4.85868325378738,4.51547646795001,4.40768931078737
"MT-ND5",12.8821157980422,14.3390747790653,12.9691494146658,13.2342408589925,14.2831663791053,13.4178108053424,13.3381664321048,13.1939185920177
"CNOT7",9.94979548306148,9.87844086373631,9.65315440599068,9.709970350961,9.88996250403362,9.87729854223192,9.87417251307686,9.9941586093157
"TMEM184B",9.47521526851978,9.84681895215353,9.52921621952863,10.1138763519957,9.99097024921896,9.45527887489974,9.39169766192392,9.82914944691781
"MTOR",10.7612778279709,10.5821107233535,10.4599995873007,10.4279392770711,10.8366657431026,11.023117290767,10.5866068391343,10.4143900679421
"SCAMP5",5.27142392347391,5.28188380166442,6.13741562007605,6.00766783453898,6.50030586481676,5.83767089646463,5.69454554606272,5.49940889581461
"ZNF521",6.85931071007386,6.53967763928062,7.88950827435847,6.976274732004,6.71968260406864,6.79905794755473,7.73335442399719,5.93284820316537
"ALPK2",7.18438783993288,5.55341355529313,4.82608109765754,4.43811816822074,6.51850074260533,6.65746646007807,5.59237158982147,5.2807056744101
"LRIG2",9.58279649316621,9.46002092463448,9.82204334415532,9.68971992427354,9.53595747254403,9.43002210334599,9.5435279704544,9.60540081243481
"MT-CO1",16.290147354552,17.0509235389922,15.8570788833168,16.4075081344809,16.7514116286501,16.7268647245983,16.6763347495458,16.5082386721076
"PNP",9.86710398268917,9.57172233640811,8.54066383777921,9.47629983105517,9.47649961903834,9.94273505367806,9.36447493504443,9.2078460022009
"PAX9",5.04412226460582,4.90198854067047,4.9121792095975,5.65490485986335,4.89350180041912,4.43021410801466,4.94382840984091,5.65292892868884
"GK",6.61727736480359,6.50283270844402,6.30325848931335,6.24049112702142,6.48186160522108,6.3393892018197,6.5709796934807,6.43380960604806
"FOXJ3",9.42653130565454,9.37387227466948,9.56730824126763,9.51239118879597,9.36675952499587,9.50248424753925,9.5750360027188,9.36591822880109
"ZNF358",8.11184579637789,8.12830512064109,8.20120061877678,7.99671304200062,8.14155738377752,8.1568400342275,8.01853632369352,8.21731663305516
"SFT2D1",8.28410767431219,8.28902321838203,7.94526601214109,8.15601540185128,8.21366366234101,8.21730750724378,8.30006110887264,8.32147780903213
"CD247",6.97629922797578,6.32320693016749,7.07786810867463,6.76258780907919,6.42495673871248,6.68697970066899,6.71097377009304,6.56585498842213
"CHAMP1",8.27596890481134,8.41924034505121,8.33742649229472,8.36133939416973,8.51065832509353,8.38037026940807,8.51063071305902,8.42607776908627
"INPP5F",8.04630235495616,7.96049353541467,8.68642975348057,7.93522851944716,7.89374584405008,8.02201817414118,8.074394525504,8.11894273588057
"ARHGAP11A",7.58691942194827,6.95890935522132,6.5089660265541,6.77695677438169,7.16834337707529,6.87750821679707,7.05294493793682,7.13075647336203
"SUCNR1",5.31098530456063,5.04799062393537,4.9121792095975,4.43811816822074,5.16129524289245,4.99748928561051,5.35454246498116,4.73373263167366
"HMGN2",10.8287138653238,10.8195880362393,10.6420807484591,10.731422760543,10.4900420057446,10.7127449741844,10.7220618146703,10.8588174062739
"SELENOM",8.87731160600056,8.07452504695238,7.83886808358621,7.74031345301717,8.55824122065144,8.84957874841514,8.25619699118151,8.04290025555824
"UBE2J1",10.2729910407773,10.0671078298787,8.91929561341826,9.91575575722275,10.3921799955355,10.5198406304675,10.2564724858936,10.0629075396839
"GJC2",4.80381452926345,4.97832544731037,5.75656389039284,5.01751219384025,4.7128657377721,5.05874158530522,5.13099963805293,5.15030917362567
"OPA1",10.3082393760654,10.1967815006937,9.98318348716043,10.0589680651523,10.2203215985457,10.2070693013899,10.214229141009,10.2514359015504
"DENND4B",8.5432818229235,8.40963252393938,8.5850917930349,8.57751602092068,8.82539271244458,8.60042654258786,8.33210076082315,8.38822011391175
"RYR3",8.37071302692821,7.60261076954127,8.01854577563929,8.15601540185128,7.43482331581881,7.43585182996107,8.40418997290906,8.12356391855284
"ZNF277",8.48803125528223,8.64065650439288,8.52250073851878,8.46483457724293,8.83244226488646,8.61919526966407,8.79717365347103,8.67894214040494
"MT-ND3",12.4409775126805,12.4687779035731,11.5029338011682,12.3719429084666,12.4923703127087,12.7375606715928,13.2221881991381,12.4996314525974
"KTI12",6.70692950963036,6.78813722250032,6.54657066465646,6.50940375006263,6.63943901398568,7.01072511637035,6.72201696196381,6.854505610269
"SELENOT",9.8494340061441,9.69130146863577,9.21029598429414,9.70814111347434,9.81194829356945,9.85691621022714,9.69460131109064,9.88582493294763
"ARHGEF15",6.06840807309522,6.16437225520837,6.8451162485343,6.60994678328304,6.21545845776562,5.99531804679725,6.15650605248725,5.83842893017149
"TOX",6.06840807309522,5.83558113895479,6.36837652779845,6.28241841525747,5.65209809812858,5.78024861926625,5.78847228444787,6.28726559838583
"CES1",7.67036267807882,6.90429211899261,6.7203880600877,7.1722620671087,7.35805659623614,8.83681300694946,7.43698269646729,6.62063826057481
"CD3E",6.74362270935872,5.77114086318746,6.38939014489833,5.92858480776001,6.30329122044271,6.46549951610693,6.17319971939488,6.59352304018294
"RUSC2",7.4769974338988,7.50617019536141,8.21258784024765,7.69643180622846,7.65098066292163,7.67845239907032,7.50141371917594,7.60674504597084
"FICD",8.11641462458743,7.67692088264142,6.94571568029271,7.81741338611247,8.01681793426766,8.42801405944841,7.75459726139876,7.44550788874966
"OSTC",10.435747854671,9.81448788173089,9.17298609695093,9.84427703240823,10.2283514448076,10.3741250395162,9.93324495318773,9.89258661110772
"R3HDM4",9.10302313120781,9.22870175982754,8.58945996704518,8.67451623797653,9.22940513715501,9.28963257403561,9.12185730591156,8.53053712169886
"TSEN15",8.21340955537135,7.93386914393773,7.79398444956711,8.21405134589011,7.97269872902794,8.00495167219925,8.0869810627039,8.19554455567005
"LTN1",10.4192612939879,10.1195027498261,10.1251111915398,10.0459943952688,10.1877474906396,10.2783539798636,10.3847387720936,10.3441188327845
"RUNDC1",8.62236756804337,8.82527430349811,8.75800512302789,8.83415836106224,8.97620986423364,8.63403577031177,8.6721858088624,8.82764972833171
"CCDC152",5.34904163822633,5.28188380166442,5.72168695480955,5.01751219384025,5.21711730876546,4.93123230963083,5.08792726371927,5.39579163901852
"STKLD1",4.80381452926345,5.33235644510006,5.12494547146695,5.34060020208976,5.21711730876546,5.05874158530522,5.21145180843092,5.15030917362567
"GRK5",6.96606192520526,6.44560101843975,7.27733307336913,6.81918518846036,7.08704759888998,7.02222634390152,7.29129740186764,6.74867296302771
"TYW1",8.58336864761267,8.49841096559504,8.59381490446813,8.52436389833756,8.3819075186698,8.27532714140321,8.56253230641699,8.5478038911603
"DCAF12",9.17685537483535,9.29792521577794,8.94336717022307,9.15220884128533,9.43313788503903,9.02298368571809,9.15798855726399,9.45451826680294
"SFMBT2",9.28399854496363,8.27849939347915,8.73454026413428,8.98390710552559,8.73045890303448,9.01167267806664,9.02517974678046,9.09035387026446
"ITPRIPL1",5.31098530456063,5.17234751230793,5.34734340532619,5.29383073203326,5.49864667891553,5.47980078876895,5.53761082879919,5.32054025113361
"MT-ND4",13.9123234877106,15.0803329256551,13.5932390139201,14.1677099334237,14.910340348562,14.4344179663886,14.2353299037302,14.0528227701017
"SMC5",10.6596764642649,10.636539938574,10.5376442120436,10.5131487807736,10.8012201149779,10.9368848949575,11.1077172159414,10.5810175992544
"MT-ND1",13.1989714264981,13.219954354791,12.1805913300647,12.6908224413707,13.7321007963285,13.334531931356,13.1681455379593,12.7836578426815
"DCAF12L1",5.58266637595708,5.6674025976161,5.75656389039284,5.5473281796165,6.21545845776562,5.44082419749418,5.53761082879919,5.49940889581461
"PRMT6",7.56694710505725,7.57695170810153,7.24412839160765,7.20417105148749,7.41601873928882,7.4528196575153,6.84804511653991,7.63949897721276
"SHISA4",6.43320790689796,6.03764477276741,6.28081788977327,6.24049112702142,6.2818787859568,6.3393892018197,6.20595454425444,6.10257737429381
"CIPC",9.88722690082673,10.0425067332322,9.36335727665105,9.60967240515172,10.058589381069,10.1630542804014,10.3417854977718,9.81924650213725
"CAPZA2",12.0064907171051,12.4077999428139,11.5092756298987,12.0705635234017,12.4577901360184,12.2611656760517,12.3941985987288,12.2939254539816
"MT-ATP6",13.5780020709247,14.4011498041443,13.2283800875223,13.2929072634176,14.2194790271146,13.8468829867707,13.9171807651421,13.492873337471
"TOP1",10.1101932752057,10.0882947910784,9.90486343953012,10.0704030327761,10.5993335377194,10.0680512893778,10.2490524270518,10.18248998907
"PRC1",7.4841228596354,7.30155546784521,6.90349245123269,7.08344251046983,6.93563533242736,7.21454848110672,7.23918945846981,7.2635159237794
"GPRASP3",6.44829637543249,6.30166202023583,7.23288380314143,6.62600222687477,5.99284158849324,6.35815377481835,6.79692762729288,6.53760968376223
"MAP3K3",8.7510902727382,8.81440455568253,8.85185313539162,8.7369260480848,8.93751191017778,8.95078632692822,8.92620433472814,8.78171486816546
"L1CAM",4.53971818917949,4.60313499209026,4.60973714437031,4.43811816822074,4.59763962667345,4.57512059495098,4.51547646795001,4.64701009596426
"SREBF2",9.75330277797266,10.5916793584045,10.1709328457537,10.6903307761364,10.3933707805551,10.3144426915157,10.180495773926,10.4992231794254
"C1orf174",7.67036267807882,8.01864523294998,7.6161422867841,7.92893206499638,7.84559074645462,8.15168397967714,7.89026113220286,7.85540528703042
"RASGEF1A",5.52089711514097,5.73756805487843,5.34734340532619,5.46936653042289,5.78743084369178,5.1695781948637,5.83279676589005,5.97747890380596
"SPOUT1",8.07005672271527,7.84374457630848,7.96562674955776,8.41176872615193,8.1918610480688,7.8856512697837,7.80635927092002,8.32147780903213
"RPL39",12.1062620042526,11.5185769254619,10.9380085809168,11.2084510789416,11.9477203765439,12.049919946535,11.7181276838853,11.6632923417014
"DZIP3",8.72744369927829,8.23561437336845,8.72663279108104,8.66699258656852,8.01681793426766,8.30347977858331,8.38395986720228,8.57500626191653
"KIAA0753",8.7154729939733,8.44768396551864,9.01325678659046,8.76538378827999,8.65291533693995,8.76450177731371,8.55350837751409,8.57163399393333
"DCLRE1A",7.49121264082235,7.55082055200628,7.45202216591496,7.49744964711213,7.47169932740284,7.37480893847358,7.4036333033349,7.81590590367595
"ATG9A",9.22616365736655,9.55006394256471,9.21312633966805,9.45245552536454,9.64198419915236,9.6592155296054,9.38494004709404,9.26943334450266
"NOS1AP",6.1272212364128,6.72617044320794,6.56498754852833,7.13961081107259,6.92224165206676,5.83767089646463,6.61926145098069,6.69888816912628
"APRT",8.96330848731935,9.00489170601749,8.34261537552736,9.02565962482178,8.78599032879406,8.93290646853822,8.59220925805443,8.81345200825137
"GPRASP1",7.80697870390052,7.36309989957022,8.72266268999971,8.29448205857168,7.76647392934033,7.64201891342371,7.85630845230616,8.07666692574312
"TBKBP1",6.28910840057257,6.53967763928062,7.2552838486253,6.67306321561435,6.62280807503971,6.85184991545948,6.50810067176115,6.7363951809813
"MAGEE1",5.55221063940055,5.11234780772834,5.57065352189641,5.13828146824089,5.10185153249897,5.31438291136186,5.35454246498116,5.15030917362567
"CCDC167",6.99655069342023,6.06401769005733,5.61032250385838,6.56060886977847,6.67210415052154,6.95174996146547,6.18968059530291,6.19820532747725
"MT-CO3",15.9345890827231,16.4787633721542,15.3176380384874,15.8687681761737,16.1058649545953,16.3986452068355,16.2101192715441,15.7821431757841
"ZFP2",6.04818435794886,6.18828330166078,6.13741562007605,5.9818595651521,5.65209809812858,5.97039820096674,6.29955078057855,5.88654787639296
"L3MBTL3",7.32639313886296,7.35302702398389,7.8752220005001,7.62014868602483,7.47169932740284,7.23437671844175,7.46310778957525,7.67151549549746
"DMD",7.4841228596354,9.08241816255781,8.34261537552736,9.49763934314688,7.57689912923793,7.18427164150626,8.44706774583336,8.40348318605226
"MFAP3L",8.92225428234593,9.37387227466948,8.53161099068271,8.89013819377146,9.21060124934927,8.8933875037011,9.16392327476591,8.82198744252513
"NAGA",8.92745055717969,8.68510646327947,8.67414633685584,8.60140002712846,8.69608080393204,9.34473924428401,8.79462435165182,8.59839313205168
"SMG5",10.0073120568666,10.2284792089619,9.91705961895921,10.0901985905789,10.1670085871249,10.1176534173791,10.0010784005156,10.0629075396839
"KIFBP",8.9248547648958,9.03328452035488,8.65760348018655,8.82742698386569,8.83945744428962,9.08095103375522,8.96752012320592,8.75224240698806
"TGM2",14.0808246014376,12.5495451898107,12.8990944972728,11.0622278876269,13.6672612427757,13.9071023426096,12.5170309193094,11.950834468723
"ARMCX6",8.2512717367965,8.39509914046426,8.33742649229472,8.77591193655893,8.03531737684801,8.32652547200755,8.21477432535331,8.5478038911603
"PJA2",11.3209967428259,11.2137682957737,10.9776339033811,11.3692483866128,11.1924738650098,11.1934311911965,11.2791373514272,11.3803392337712
"RORB",12.336581328563,11.6682580816649,12.2796947420888,11.6338591950168,11.4624192724945,11.8534792440327,11.421649639,11.8736742449586
"SGMS1",9.14376373053918,9.42474942031232,8.96368427986862,8.82066396419614,9.45384038089348,9.06462570168667,9.14003624149732,9.40806958068329
"SNORA21",5.77579311519022,5.6674025976161,5.18561049798955,5.46936653042289,6.04578093565397,5.75047008993072,5.08792726371927,5.23919107167996
"RNU5E-1",5.98549457663762,4.97832544731037,4.9121792095975,5.01751219384025,5.68742638914058,5.40036497829895,5.04261552964792,5.83842893017149
"RNA5S1",6.20167134091983,5.55341355529313,5.88671378545633,6.03295677716461,7.01339599436981,6.04372147828844,5.50918245522966,5.39579163901852
"SNORD9",4.7284726018727,4.45017764913692,4.60973714437031,4.58621499314465,4.96909915392414,4.85868325378738,4.69459307014803,4.64701009596426
"SNORA31",4.80381452926345,4.45017764913692,4.45488492573778,5.08000002189057,4.80924439751518,4.77787227105827,4.51547646795001,4.40768931078737
"RNU5A-1",6.65642314094036,6.18828330166078,6.28081788977327,6.03295677716461,6.63943901398568,7.24418700460298,6.88761970381189,7.09312489994397
"SNORA52",7.15776878985771,6.32320693016749,6.68735216183229,6.70355946843214,7.02594426042231,6.59645082278935,6.18968059530291,6.43380960604806
"SNORA73B",13.2760096634165,12.7314896684396,12.6327185562138,12.767889638942,13.3382528959041,12.9007256132038,12.9415465951282,12.7789228569802
"RNU5B-1",8.23456742500218,7.96707286098734,7.97234972337582,7.78985700376705,8.44312293011625,6.44819719940333,8.45031360328929,8.59839313205168
"RNU5D-1",5.31098530456063,4.90198854067047,4.45488492573778,4.43811816822074,5.03809949387306,6.09034111611442,4.76615569482885,5.10242096294115
"SNORA63",11.3497942960889,10.6780524894813,10.7246740136072,10.7991293798469,11.4882802429363,10.825942010766,10.6743901938145,10.1725246112489
"SNORA71D",5.42116348895332,4.97832544731037,5.39591922881667,5.38531018935387,5.57799497065011,5.05874158530522,4.99472701091822,5.10242096294115
"SNORA38B",5.14194210951488,5.11234780772834,5.05986381980838,5.01751219384025,5.41305619519523,5.1695781948637,4.83049851848729,4.80965928171667
"SNORD118",5.45544626872667,6.36527039646001,5.39591922881667,6.30289002120869,5.68742638914058,5.75047008993072,6.68861655340807,5.99920942460561
"SNORA33",4.64242625708983,4.71954271454748,4.45488492573778,4.69898113586104,4.44626023015541,4.68549348969207,4.51547646795001,4.64701009596426
"SNORA80A",5.27142392347391,5.33235644510006,5.05986381980838,5.42817298357686,5.41305619519523,5.05874158530522,5.08792726371927,4.80965928171667
"RNU4-1",10.3772010357777,10.1714792829076,9.64689033441982,10.3123159722269,10.900028743177,9.94422204979815,10.0478013478067,10.0178533879203
"SNORA38",5.89669230726096,5.59269854373528,5.75656389039284,5.95550739753801,6.16921829834183,5.65632902188842,5.44999907652124,5.65292892868884
"SNORA74A",8.98589707673596,9.07636737098989,8.75800512302789,8.72972275244396,9.3594627489529,8.67765961056307,9.39169766192392,8.92064824539574
"SNORA3A",5.14194210951488,4.97832544731037,4.98940233984402,5.34060020208976,5.16129524289245,5.22031365056152,4.69459307014803,4.73373263167366
"RNY1",6.93488988526481,6.57554410409696,6.67053010919121,7.19361506049465,7.50763984921159,6.9026996106947,6.41482014464141,6.98408810803615
"SNORA63D",5.14194210951488,5.11234780772834,5.57065352189641,5.08000002189057,5.84972415703493,5.22031365056152,5.13099963805293,4.80965928171667
"SNORA65",4.80381452926345,4.60313499209026,5.12494547146695,5.08000002189057,5.10185153249897,5.35827578383556,5.24923076950892,4.94023158595261
"SNORA63C",5.38572886680774,5.28188380166442,5.29633509371736,5.42817298357686,5.90897782695806,5.26847911243252,5.38734106265891,5.10242096294115
"SNORA71C",5.04412226460582,4.81689404173723,5.24256266185646,4.8758454695616,5.16129524289245,5.11588619098003,5.08792726371927,4.80965928171667
"RNVU1-6",4.93339919061041,4.81689404173723,4.72756301571275,4.43811816822074,4.80924439751518,5.68856072055392,4.6129125799962,4.54348460689285
"SNORA14A",4.93339919061041,4.45017764913692,4.45488492573778,4.8758454695616,4.96909915392414,4.68549348969207,4.69459307014803,4.87787898653054
"RN7SKP9",9.33178786826174,9.25572125984446,9.13468391354937,9.19987059752947,9.74074334345216,9.37152179815035,9.42501837125003,9.62014444428321
"SNORA23",8.2512717367965,7.71658671969497,8.06329654802915,7.80370174251571,8.65689346310967,7.89803962534536,8.12001403841774,7.96774247851054
"RN7SKP80",9.26566076898191,9.19838293802389,9.02940873122269,9.27596122780332,9.72190469006484,9.26841171797065,9.23705328193168,9.40995656159563
"RN7SK",8.72147080218064,8.19700795805662,9.17589065377167,8.76185721102019,9.75563899551067,7.9760469922682,9.0680132617249,10.0996011391955
